"fips","name","websites"
"29169","Pulaski County Health Department","[""http://www.pulaskicountyhealth.com"",""https://www.facebook.com/Pulaskicountyhealthdept/""]"
"51155","Pulaski County Health Department","[""http://www.vdh.state.va.us/LHD/newriver/Pulaski""]"
"30087","Rosebud County Health Department","[""http://rosebudcountymt.gov/departments/public-health/"",""https://www.facebook.com/Rosebud-County-Public-Health-Department-169059696486423/""]"
"01113","Russell County Health Department","[""http://www.alabamapublichealth.gov/russell/index.html"",""https://www.facebook.com/RussellCHD""]"
"37163","Sampson County Health Department","[""http://www.sampsonnc.com""]"
"26151","Sanilac County Health Department","[""http://www.sanilachealth.com""]"
"29203","Shannon County Health Department","[""http://www.shannoncountyhealth.org""]"
"20177","Shawnee County Health Department","[""http://www.snco.us/ha""]"
"53063","Spokane Regional Health District","[""http://www.srhd.org""]"
"20189","Stevens County Health Department","[""http://www.kalhd.org/stevens/""]"
"54089","Summers County Health Department","[""https://www.summerscountywv.gov/government/health-department""]"
"26157","Tuscola County Health Department","[""http://www.tchd.us""]"
"06111","Ventura County Health Department","[""http://www.vchca.org/ph"",""https://www.facebook.com/vchca"",""https://twitter.com/VCPublicHealth""]"
"12129","Wakulla County Health Department","[""http://wakulla.floridahealth.gov/""]"
"20199","Wallace County Health Department","[""http://www.kalhd.org/wallace/""]"
"49051","Wasatch County Health Department","[""http://www.wasatchcountyhd.org""]"
"54101","Webster County Health Department","[""http://www.webstercountyhealthdepartment.com/"",""https://www.facebook.com/Webster-County-Health-Dept-157605344271432/""]"
"53073","Whatcom County Health Department","[""http://www.whatcomcounty.us""]"
"41069","Wheeler County Health Department","[""http://asherhealth.net/wheelercountypublichealth.html""]"
"01133","Winston County Health Department","[""http://www.alabamapublichealth.gov/winston/index.html"",""https://www.facebook.com/WinstonCHD""]"
"36121","Wyoming County Health Department","[""http://www.wyomingco.com""]"
"37001","Alamance County Health Department","[""http://www.alamance-nc.com/health"",""https://www.facebook.com/AlamanceCountyHealthDept/"",""https://twitter.com/ACHealthDept""]"
"24001","Allegany County Health Department","[""http://health.maryland.gov/allegany""]"
"36003","Allegany County Health Department","[""http://www.alleganycountyhealth.com""]"
"47001","Anderson County Health Department","[""http://www.achealthdept.org/""]"
"13003","Atkinson County Health Department","[""http://www.sehdph.org/atkinson-county.htm""]"
"55007","Bayfield County Health Department","[""https://www.bayfieldcounty.org/141/Health"",""https://www.facebook.com/BayfieldCountyHealthDept"",""https://twitter.com/BayfieldCoGov""]"
"37013","Beaufort County Health Department","[""http://www.bchd.net""]"
"30003","Big Horn County Health Department","[""http://bighorncountypublichealth.com""]"
"12007","Bradford County Health Department","[""http://www.doh.state.fl.us/chdbradford/index.htm""]"
"48039","Brazoria County Health Department","[""https://brazoriacountytx.gov/departments/health-department""]"
"42017","Bucks County Department of Health","[""http://www.buckscounty.org/government/healthservices/HealthDepartment""]"
"37021","Buncombe County Health Department","[""http://www.buncombecounty.org/governing/depts/health""]"
"29025","Caldwell County Health Department","[""http://www.caldwellcountyhealth.com""]"
"37027","Caldwell County Health Department","[""http://www.caldwellcountync.org"",""https://www.facebook.com/CaldwellCountyHealthDepartmentNC"",""https://twitter.com/CCHDHealthEd""]"
"29027","Callaway County Health Department","[""http://callawayhealthdepartment411.wordpress.com/""]"
"21035","Calloway County Health Department","[""http://www.callowayhealth.org""]"
"56005","Campbell County Health Department","[""http://www.ccgov.net/""]"
"40017","Canadian County Health Department","[""http://www.health.state.ok.us/chds/canadian""]"
"24011","Caroline County Health Department","[""http://www.carolinehd.org""]"
"51033","Caroline County Health Department","[""http://www.vdh.state.va.us/LHD/rappahan/caroline.htm""]"
"37031","Carteret County Health Department","[""http://www.carteretcountyhealth.com""]"
"01017","Chambers County Health Department","[""http://www.alabamapublichealth.gov/chambers/index.html"",""https://www.facebook.com/ChambersCHD""]"
"48071","Chambers County Health Department","[""http://www.co.chambers.tx.us/default.aspx?name=health""]"
"13049","Charlton County Health Department","[""http://www.sehdph.org/"",""https://www.facebook.com/SoutheastHealthDistrict"",""https://twitter.com/InfoatSEHD""]"
"01019","Cherokee County Health Department","[""http://www.alabamapublichealth.gov/cherokee/index.html"",""https://www.facebook.com/CherokeeCHD""]"
"13057","Cherokee County Health Department","[""http://www.nghd.org/locations/health-depts/cherokee-health.html""]"
"37039","Cherokee County Health Department","[""http://www.cherokeecounty-nc.gov""]"
"40021","Cherokee County Health Department","[""http://www.ok.gov/health/""]"
"48073","Cherokee County Health Department","[""http://cctxphd.org""]"
"26033","Chippewa County Health Department","[""http://www.chippewahd.com""]"
"30015","Chouteau County Health Department","[""http://www.chouteaucountyph.com/"",""https://www.facebook.com/Chouteau-County-Health-Department-191027850924298/""]"
"27029","Clearwater County Nursing Service","[""http://www.clearwaterhs.com""]"
"01029","Cleburne County Health Department","[""http://www.alabamapublichealth.gov/cleburne/index.html"",""https://www.facebook.com/CleburneCHD""]"
"55021","Columbia County Health Department","[""http://www.co.columbia.wi.us/ColumbiaCounty/hhs/HealthHumanServiceHomePage/tabid/299/Default.aspx"",""https://www.facebook.com/Columbia-County-Health-and-Human-Services-391508677548727/"",""https://twitter.com/ColumbiaCoHHS""]"
"37047","Columbus County Health Department","[""http://www.columbusco.org""]"
"40031","Comanche County Health Department","[""http://www.health.state.ok.us/chds/comanche/index.htm""]"
"17033","Crawford County Health Department","[""http://www.cchd.net""]"
"01041","Crenshaw County Health Department","[""http://www.alabamapublichealth.gov/crenshaw/index.html"",""https://www.facebook.com/CrenshawCHD""]"
"51047","Culpeper County Health Department","[""http://www.vdh.state.va.us/LHD/RappahannockRapidan/culpeper.htm""]"
"37057","Davidson County Health Department","[""http://www.dchdnc.com""]"
"49011","Davis County Department of Health","[""http://www.daviscountyutah.gov/health/default.cfm""]"
"08037","Eagle County Public Health Agency","[""http://www.eaglecounty.us"",""https://www.facebook.com/EagleCounty"",""https://twitter.com/ECPublicHealth""]"
"01053","Escambia County Health Department","[""http://www.alabamapublichealth.gov/escambia/index.html"",""https://www.facebook.com/ECountyHD/""]"
"12033","Escambia County Health Department","[""http://www.EscambiaHealth.com"",""https://www.facebook.com/FLDepartmentofHealth"",""https://twitter.com/HealthyFla""]"
"51061","Fauquier County Health Department","[""http://www.vdh.state.va.us/LHD/RappahannockRapidan/fauquier.htm""]"
"51065","Fluvanna County Health Department","[""http://www.vdh.state.va.us/LHD/ThomasJefferson/Fluvanna""]"
"01059","Franklin County Health Department","[""http://www.alabamapublichealth.gov/franklin/index.html"",""https://www.facebook.com/FranklinCountyHD""]"
"20059","Franklin County Health Department","[""http://www.franklincoks.org""]"
"21073","Franklin County Health Department","[""http://www.fchd.org""]"
"18057","Hamilton County Health Department","[""http://www.co.hamilton.in.us""]"
"18061","Harrison County Health Department","[""http://www.harrisoncountyhealth.com""]"
"29081","Harrison County Health Department","[""http://www.harrisoncountyhealthdept.org""]"
"34017","Hudson Regional Health Commission","[""http://www.hudsonregional.org""]"
"17075","Iroquois County Health Department","[""http://www.co.iroquois.il.us/""]"
"37101","Johnston County Health Department","[""http://www.johnstonnc.com/health""]"
"17091","Kankakee County Health Department","[""http://kankakeehealth.org""]"
"55059","Kenosha County Division of Health","[""http://www.kenoshacounty.org/297/Health-Services""]"
"53037","Kittitas County Health Department","[""http://www.co.kittitas.wa.us/health""]"
"18087","LaGrange County Health Department","[""http://www.lagrangecounty.org""]"
"55067","Langlade County Health Department","[""http://www.co.langlade.wi.us/departments/health-department/""]"
"01079","Lawrence County Health Department","[""http://www.alabamapublichealth.gov/lawrence/index.html"",""https://www.facebook.com/LawrenceCHD/""]"
"17101","Lawrence County Health Department","[""http://www.lchealth.com""]"
"29109","Lawrence County Health Department","[""http://lawrencecohealth.com""]"
"47099","Lawrence County Health Department","[""http://www.lawrencecountytn.gov/government/departments/health-department""]"
"36049","Lewis County Public Health Agency","[""http://lewiscountypublichealth.com"",""https://www.facebook.com/lewiscountypublichealth/"",""https://twitter.com/HealthLewis""]"
"37113","Macon County Public Health Center","[""http://Maconnc.org"",""https://www.facebook.com/MaconPublicHealth/""]"
"55073","Marathon County Health Department","[""http://www.co.marathon.wi.us/Departments/HealthDepartment.aspx""]"
"06043","Mariposa County Health Department","[""http://www.mariposacounty.org/""]"
"01095","Marshall County Health Department","[""http://www.alabamapublichealth.gov/marshall/index.html"",""https://www.facebook.com/MarshallCHD/""]"
"20117","Marshall County Health Department","[""http://www.marshallcohealth.org""]"
"21157","Marshall County Health Department","[""http://Marshallcohealthdepartment.com"",""https://www.facebook.com/Marshall-County-Health-Department-159283764097998/"",""https://twitter.com/marshallhealth""]"
"54051","Marshall County Health Department","[""http://www.marshallcountyhealthdepartment.com/"",""https://www.facebook.com/Marshall-County-Health-Department-WV-433806246704204/""]"
"29119","McDonald County Health Department","[""http://mcdonaldcountyhealth.com/""]"
"13189","McDuffie County Health Department","[""http://ecphd.com"",""https://www.facebook.com/ECPHD""]"
"06053","Monterey County Health Department","[""http://www.mtyhd.org""]"
"51135","Nottoway County Health Department","[""http://www.vdh.state.va.us/LHD/Piedmont/Nottoway/index.htm""]"
"36067","Onondaga County Health Department","[""http://www.ongov.net/health/""]"
"56029","Park County Public Health Nursing","[""http://www.parkcounty.us/publichealth/publichealth.html""]"
"51730","Petersburg City Health Department","[""http://www.vdh.state.va.us/LHD/crater/Petersburg.htm""]"
"20147","Phillips County Health Department","[""http://www.phillipscounty.org/county-departments/health-department/""]"
"30071","Phillips County Health Department","[""https://www.facebook.com/phillipscountyhealthdepartment/""]"
"12103","Pinellas County Health Department","[""http://www.pinellashealth.com""]"
"01111","Randolph County Health Department","[""http://www.alabamapublichealth.gov/randolph/index.html"",""https://www.facebook.com/RandolphCHD""]"
"17157","Randolph County Health Department","[""https://am.randolphco.org/index.php/welcome""]"
"29175","Randolph County Health Department","[""http://www.randolphcountyhealth.org""]"
"37151","Randolph County Health Department","[""http://www.randolphcountync.gov/Departments/Health-Department"",""https://www.facebook.com/randolphcountyhealth/""]"
"54083","Randolph-Elkins Health Department","[""http://www.randolphhealthwv.com"",""https://www.facebook.com/RandolphElkinsHealthDepartment""]"
"30083","Richland County Health Department","[""http://www.richland.org""]"
"38077","Richland County Health Department","[""http://www.richlandcountyhealth.org"",""https://www.facebook.com/Richland-County-Health-Department-171155356301969/""]"
"55103","Richland County Health Department","[""http://www.co.richland.wi.us/departments/hhs/publichealth/index.html""]"
"37153","Richmond County Health Department","[""http://richmondnc.com""]"
"37161","Rutherford-Polk-McDowell District","[""http://rpmhd.org/"",""https://www.facebook.com/RPMPublicHealth"",""https://twitter.com/RPMPublicHealth""]"
"37149","Rutherford-Polk-McDowell District","[""http://rpmhd.org/"",""https://www.facebook.com/RPMPublicHealth"",""https://twitter.com/RPMPublicHealth""]"
"17167","Sangamon County Health Department","[""http://www.scdph.org""]"
"17169","Schuyler County Health Department","[""http://www.schuylercountyhealth.com""]"
"29197","Schuyler County Health Department","[""http://www.schuylercohealth.org/""]"
"37165","Scotland County Health Department","[""http://www.scotlandcounty.org""]"
"53059","Skamania County Health Department","[""http://www.skamaniacounty.org/envirhealth/envirhealth.htm""]"
"24039","Somerset County Health Department","[""http://somersethealth.org""]"
"34035","Somerset County Health Department","[""http://www.co.somerset.nj.us/government/public-health-safety/health-department"",""https://twitter.com/SCHealthDept""]"
"20185","Stafford County Health Department","[""https://www.staffordcounty.org/health-department.html""]"
"51179","Stafford County Health Department","[""http://www.vdh.state.va.us/LHD/rappahan/Stafford.htm""]"
"13267","Tattnall County Health Department","[""http://www.sehdph.org/"",""https://www.facebook.com/SoutheastHealthDistrict/"",""https://twitter.com/infoatsehd""]"
"17179","Tazewell County Health Department","[""http://www.tazewellhealth.org""]"
"51185","Tazewell County Health Department","[""http://www.vdh.state.va.us/LHD/cumbplat/""]"
"36109","Tompkins County Health Department","[""http://www.tompkins-co.org/health/index.htm""]"
"39155","Trumbull County Health Department","[""http://www.tcbh.org""]"
"55137","Waushara County Health Department","[""http://www.co.waushara.wi.us/public_health.htm""]"
"38103","Wells County District Health Unit","[""http://www.wellscountynd.com/?id=48&form_data_id=455""]"
"24045","Wicomico County Health Department","[""http://www.wicomicohealth.org"",""https://www.facebook.com/WICOMICOHEALTH/"",""https://twitter.com/wicomicohealth""]"
"17203","Woodford County Health Department","[""http://www.woodfordhealth.org""]"
"21239","Woodford County Health Department","[""http://www.wchd.com""]"
"36001","Albany County Department of Health","[""http://www.albanycounty.com""]"
"37003","Alexander County Health Department","[""http://www.alexandercountync.gov/index/health_department.php""]"
"42003","Allegheny County Health Department","[""http://www.achd.net""]"
"48027","Bell County Public Health District","[""http://bellcountyhealth.org"",""https://www.facebook.com/BellPublicHealth/"",""https://twitter.com/BellCountyPUBH""]"
"29017","Bollinger County Health Department","[""http://bollingercountyhealth.org""]"
"51023","Botetourt County Health Department","[""http://www.vdh.state.va.us/LHD/Alleghany/Botetourt""]"
"37019","Brunswick County Health Department","[""http://www.brunswickcountync.gov""]"
"30093","Butte-Silver Bow Health Department","[""http://www.co.silverbow.mt.us/135/Health""]"
"51037","Charlotte County Health Department","[""http://www.vdh.state.va.us/LHD/Piedmont/Charlotte/index.htm""]"
"17021","Christian County Health Department","[""http://www.christiancountyhealth.net""]"
"21047","Christian County Health Department","[""http://www.christiancountyhd.com"",""https://www.facebook.com/christiancountyhd/""]"
"29043","Christian County Health Department","[""http://www.christiancountyhealth.com""]"
"37045","Cleveland County Health Department","[""https://clevelandcounty.com/cchd/""]"
"40027","Cleveland County Health Department","[""http://www.health.state.ok.us/chds/cleveland""]"
"04003","Cochise Health and Social Services","[""http://www.cochise.az.gov""]"
"29053","Cooper County Public Health Center","[""http://www.coopercountypublichealth.com""]"
"08027","Custer County Public Health Agency","[""http://Custercountygov.com""]"
"41017","Deschutes County Health Department","[""http://www.deschutes.org/health""]"
"20041","Dickinson County Health Department","[""http://www.dkcoks.org/index.aspx?nid=64""]"
"51053","Dinwiddie County Health Department","[""http://www.vdh.state.va.us/LHD/crater/Dinwiddie.htm""]"
"54017","Doddridge County Health Department","[""http://Doddridgecountyhealthdepartment.com"",""https://www.facebook.com/DoddridgeCountyHealthDepartment/""]"
"37065","Edgecombe County Health Department","[""https://www.facebook.com/edgecombecountync"",""https://twitter.com/edgecombecounty""]"
"17049","Effingham County Health Department","[""http://www.effcohealth.org""]"
"20053","Ellsworth County Health Department","[""http://ellsworthcounty.org/Health%20Department.html""]"
"48157","Fort Bend County Health Department","[""https://www.fbchhs.org/""]"
"24021","Frederick County Health Department","[""http://health.frederickcountymd.gov"",""https://www.facebook.com/fchealthdept"",""https://twitter.com/FCHealthDept""]"
"29073","Gasconade County Health Department","[""http://www.gasconadecountyhealth.com""]"
"12041","Gilchrist County Health Department","[""http://gilchrist.floridahealth.gov""]"
"51075","Goochland County Health Department","[""http://www.co.goochland.va.us/county.asp?section=1562&subsection=1908""]"
"20073","Greenwood County Health Department","[""http://greenwoodcounty.org/health-department.htm""]"
"54027","Hampshire County Health Department","[""http://www.hampshirecountyhealthdepartment.com"",""https://www.facebook.com/Hampshirecountyhealthdept/""]"
"48201","Harris County Public Health (HCPH)","[""http://publichealth.harriscountytx.gov/"",""https://www.facebook.com/HarrisCountyPublicHealth"",""https://twitter.com/hcphtx""]"
"17071","Henderson County Health Department","[""http://hendcohealth.com""]"
"18063","Hendricks County Health Department","[""http://www.co.hendricks.in.us""]"
"47085","Humphreys County Health Department","[""http://humphreystn.com/heathcare/index.html""]"
"34019","Hunterdon County Health Department","[""http://www.co.hunterdon.nj.us""]"
"20087","Jefferson County Health Department","[""http://www.jfcountyks.com/230/Health-Department""]"
"29099","Jefferson County Health Department","[""http://www.jeffcohealth.org""]"
"30043","Jefferson County Health Department","[""http://jeffersoncounty-mt.gov/public_health.html""]"
"39081","Jefferson County Health Department","[""http://www.jchealth.com""]"
"41031","Jefferson County Health Department","[""http://www.co.jefferson.or.us""]"
"54037","Jefferson County Health Department","[""http://www.jchdwv.org"",""https://www.facebook.com/JCHDWV.org""]"
"55055","Jefferson County Health Department","[""http://www.co.jefferson.wi.us/health/default.htm""]"
"21113","Jessamine County Health Department","[""http://www.jessaminehealth.org""]"
"38043","Kidder County District Health Unit","[""https://www.facebook.com/KCDHU/""]"
"53039","Klickitat County Health Department","[""http://www.klickitatcounty.org/health""]"
"18085","Kosciusko County Health Department","[""http://www.kcgov.com""]"
"55063","La Crosse County Health Department","[""http://www.co.la-crosse.wi.us/health/""]"
"12067","Lafayette County Health Department","[""http://www.doh.state.fl.us"",""https://www.facebook.com/FLDepartmentofHealth""]"
"29107","Lafayette County Health Department","[""http://www.lafayettecountyhealth.org/""]"
"55065","Lafayette County Health Department","[""http://www.lafayettecountyhealthdepartment.org/index.html""]"
"01083","Limestone County Health Department","[""http://www.alabamapublichealth.gov/limestone/index.html"",""https://www.facebook.com/LimestoneCHD""]"
"51111","Lunenburg County Health Department","[""http://www.vdh.state.va.us/LHD/Piedmont/Lunenburg/index.htm""]"
"55071","Manitowoc County Health Department","[""http://www.co.manitowoc.wi.us/departments/d-h/health-department/"",""https://www.facebook.com/MantyCountyHealth/""]"
"26103","Marquette County Health Department","[""http://www.mqthealth.org""]"
"55077","Marquette County Health Department","[""http://co.marquette.wi.us/departments/health""]"
"17109","McDonough County Health Department","[""http://www.mchdept.com""]"
"20113","McPherson County Health Department","[""https://www.mcphersoncountyks.us/15/Health-Department""]"
"08083","Montezuma County Health Department","[""http://Montezumacounty.org"",""https://www.facebook.com/montezumacountyhealth"",""https://twitter.com/montezumahealth""]"
"41051","Multnomah County Health Department","[""https://multco.us/health"",""https://www.facebook.com/MultCoHealth/"",""https://twitter.com/MultCoHealth""]"
"36059","Nassau County Department of Health","[""http://www.nassaucountyny.gov/agencies/Health/index.html""]"
"36071","Orange County Department of Health","[""http://www.co.orange.ny.us""]"
"36077","Otsego County Department of Health","[""http://www.otsegocounty.com/depts/doh/"",""https://www.facebook.com/OtsegoCountyDepartmentofHealth/?ref=hl""]"
"54071","Pendleton County Health Department","[""http://www.pendletoncountyhealthdepartment.org/""]"
"08097","Pitkin County Public Health Agency","[""http://www.aspencommunityhealth.org"",""https://www.facebook.com/aspenchs/"",""https://twitter.com/CHSAspen""]"
"06063","Plumas County Public Health Agency","[""http://www.countyofplumas.com"",""https://www.facebook.com/PlumasHealth""]"
"29181","Ripley County Public Health Center","[""http://www.ripleycountyhealth.com""]"
"30085","Roosevelt County Health Department","[""http://rooseveltcounty.org/health-department/"",""https://www.facebook.com/pg/Roosevelt-County-Health-Department-226648664374695/""]"
"49035","Salt Lake County Health Department","[""http://www.slcohealth.org""]"
"01117","Shelby County Department of Health","[""http://www.alabamapublichealth.gov/shelby/index.html"",""https://www.facebook.com/ShelbyCHD/""]"
"01115","St. Clair County Health Department","[""http://www.alabamapublichealth.gov/stclair/index.html"",""https://www.facebook.com/StClairCHD""]"
"17163","St. Clair County Health Department","[""http://www.health.co.st-clair.il.us""]"
"26147","St. Clair County Health Department","[""http://www.stclaircounty.org/""]"
"29185","St. Clair County Health Department","[""http://www.stclaircountyhealth.net/""]"
"12111","St. Lucie County Health Department","[""http://www.stluciecountyhealth.com"",""https://www.facebook.com/FLDepartmentofHealth"",""https://twitter.com/HealthyFla""]"
"01121","Talladega County Health Department","[""http://www.alabamapublichealth.gov/talladega/index.html"",""https://www.facebook.com/TalladegaCHD""]"
"41057","Tillamook County Health Department","[""http://www.co.tillamook.or.us/gov/health"",""https://www.facebook.com/TillamookCHC""]"
"56041","Uinta County Public Health Nursing","[""http://www.uintacounty.com""]"
"17183","Vermilion County Health Department","[""http://www.vchd.org""]"
"53069","Wahkiakum County Health Department","[""http://www.co.wahkiakum.wa.us/depts/health/index.htm""]"
"36117","Wayne County Public Health Service","[""http://www.co.wayne.ny.us"",""https://www.facebook.com/WayneCountyPublicHealth/""]"
"17195","Whiteside County Health Department","[""http://www.whiteside.org""]"
"13313","Whitfield County Health Department","[""http://www.nghd.org/locations/health-departments/whitfield-health.html""]"
"17201","Winnebago County Health Department","[""http://www.wchd.org"",""https://www.facebook.com/pages/Rockford-IL/Winnebago-County-Health-Department-Rockford-IL/222539346139?ref=ts"",""https://twitter.com/WinnCoHealth""]"
"55139","Winnebago County Health Department","[""https://www.co.winnebago.wi.us/health"",""https://www.facebook.com/WinnebagoHealth/""]"
"24047","Worcester County Health Department","[""http://www.worcesterhealth.org"",""https://www.facebook.com/WorcesterHealth"",""https://twitter.com/worcesterhealth""]"
"56001","Albany County Public Health Nursing","[""http://www.publichealthlaramie.org/""]"
"19013","Black Hawk County Health Department","[""http://www.co.black-hawk.ia.us/PubHealth/health.htm""]"
"51029","Buckingham County Health Department","[""http://www.vdh.state.va.us/LHD/Piedmont/Buckingham/index.htm""]"
"34005","Burlington County Health Department","[""http://www.co.burlington.nj.us/Pages/ViewDepartment.aspx?did=37""]"
"54011","Cabell-Huntington Health Department","[""http://www.cabellhealth.org"",""https://www.facebook.com/cabell.health.dept/"",""https://twitter.com/cabell_hlthdept""]"
"36013","Chautauqua County Health Department","[""http://www.co.chautauqua.ny.us/health/healthframe.htm""]"
"17035","Cumberland County Health Department","[""http://cumberlandhealth.org/index.php""]"
"37051","Cumberland County Health Department","[""http://www.co.cumberland.nc.us/departments/public-health-group/public-health""]"
"51049","Cumberland County Health Department","[""http://www.vdh.state.va.us/LHD/Piedmont/Cumberland""]"
"24019","Dorchester County Health Department","[""http://www.dorchesterhealth.org""]"
"54025","Greenbrier County Health Department","[""http://www.greenbrierhealthdept.org/"",""https://www.facebook.com/Greenbrier-County-Health-Department-264075480275975/""]"
"37083","Halifax County Department of Health","[""http://www.halifaxnc.com"",""https://www.facebook.com/HCPHS/"",""https://twitter.com/hcphs_nc""]"
"41027","Hood River County Health Department","[""http://www.co.hood-river.or.us""]"
"18069","Huntington County Health Department","[""http://www.huntington.in.us/hcdh/hcdh.html""]"
"39085","Lake County General Health District","[""http://www.lcghd.org""]"
"01077","Lauderdale County Health Department","[""http://www.alabamapublichealth.gov/lauderdale/index.html"",""https://www.facebook.com/LauderdaleCHD""]"
"17105","Livingston County Health Department","[""http://www.lchd.us""]"
"54061","Monongalia County Health Department","[""http://www.monchd.org"",""https://www.facebook.com/WVMCHD/"",""https://twitter.com/wvmchd""]"
"01101","Montgomery County Health Department","[""http://www.alabamapublichealth.gov/montgomery/index.html"",""https://www.facebook.com/MontgomeryCHD/""]"
"17135","Montgomery County Health Department","[""http://www.montgomeryco.com/health/""]"
"18107","Montgomery County Health Department","[""https://www.montgomerycounty.in.gov/department/?fDD=8-0""]"
"20125","Montgomery County Health Department","[""http://mgcountyks.org""]"
"29139","Montgomery County Health Department","[""http://www.montgomerycountyhealth.org""]"
"37123","Montgomery County Health Department","[""http://www.montgomerycountync.com/""]"
"51121","Montgomery County Health Department","[""http://www.vdh.state.va.us/LHD/newriver/Montgomery""]"
"29143","New Madrid County Health Department","[""http://www.newmadridcountyhealthdept.com""]"
"12093","Okeechobee County Health Department","[""http://www.doh.state.fl.us/CHDOkeechobee""]"
"12099","Palm Beach County Health Department","[""http://www.pbchd.com/""]"
"54075","Pocahontas County Health Department","[""http://www.pocahontashealthdepartment.com/""]"
"36083","Rensselaer County Health Department","[""http://www.rensco.com""]"
"37157","Rockingham County Health Department","[""http://www.co.rockingham.nc.us""]"
"04023","Santa Cruz County Health Department","[""https://www.santacruzcountyaz.gov/148/Health-Services""]"
"38081","Sargent County District Health Unit","[""http://sargentnd.com/dept_district_health_unit.php"",""https://www.facebook.com/scdhu""]"
"26155","Shiawassee County Health Department","[""http://health.shiawassee.net""]"
"24037","St. Mary's County Health Department","[""http://www.smchd.org"",""https://www.facebook.com/SMCHealthDepartment"",""https://twitter.com/SMCHD_gov""]"
"01123","Tallapoosa County Health Department","[""http://www.alabamapublichealth.gov/tallapoosa/index.html"",""https://www.facebook.com/TallapoosaCHD""]"
"28141","Tishomingo County Health Department","[""http://www.healthyms.com""]"
"01125","Tuscaloosa County Health Department","[""http://www.alabamapublichealth.gov/tuscaloosa/index.html"",""https://www.facebook.com/TuscaloosaCHD""]"
"01129","Washington County Health Department","[""http://www.alabamapublichealth.gov/washington/index.html"",""https://www.facebook.com/Washington-County-Health-Department-492546657554501/?fref=ts""]"
"12133","Washington County Health Department","[""http://www.washingtonchd.com"",""https://www.facebook.com/FLDepartmentofHealth"",""https://twitter.com/HealthyFla""]"
"17189","Washington County Health Department","[""http://www.county.washington.k12.il.us/health_dept/main.html""]"
"24043","Washington County Health Department","[""http://washcohealth.org""]"
"29221","Washington County Health Department","[""http://www.wcmohealth.org/""]"
"39167","Washington County Health Department","[""http://www.washingtongov.org""]"
"51191","Washington County Health Department","[""http://www.vdh.state.va.us/LHD/mtrogers/washingt.htm""]"
"18005","Bartholomew County Health Department","[""https://www.bartholomew.in.gov/health-department.html""]"
"36009","Cattaraugus County Health Department","[""http://www.cattco.org""]"
"51560","Clifton Forge City Health Department","[""http://www.vdh.state.va.us/LHD/Alleghany/CliftonForge""]"
"36021","Columbia County Department of Health","[""http://columbiacountyny.com""]"
"55039","Fond du Lac County Health Department","[""http://www.fdlco.wi.gov/departments/departments-f-m/health-department"",""https://www.facebook.com/fonddulaccounty""]"
"17053","Ford County Public Health Department","[""http://www.fordcountyphd.org/""]"
"29071","Franklin County Department of Health","[""http://www.franklinmo.org""]"
"56013","Fremont County Public Health Nursing","[""http://fremontcountywy.org/public-health/""]"
"38035","Grand Forks Public Health Department","[""http://www.grandforksgov.com/publichealth"",""https://www.facebook.com/gfpublichealth"",""https://twitter.com/GFPublicHealth""]"
"54039","Kanawha-Charleston Health Department","[""http://www.kchdwv.com""]"
"39065","Kenton-Hardin County Health District","[""https://hardinhealth.org/""]"
"55061","Kewaunee County Public Health Office","[""http://www.co.kewaunee.wi.gov/index.asp?locid=194"",""https://www.facebook.com/kewauneecountypublichealth""]"
"51099","King George County Health Department","[""http://www.vdh.state.va.us/LHD/rappahan/kinggeorge.htm""]"
"08065","Lake County Public Health Department","[""http://www.lakecountyco.com/""]"
"41037","Lake County Public Health Department","[""http://www.lakecountyor.org/government/public_health.php""]"
"41039","Lane County Public Health Department","[""http://www.lanecounty.org""]"
"19113","Linn County Public Health Department","[""http://www.linncounty.org/health""]"
"29133","Mississippi County Health Department","[""http://www.misscohealth.com""]"
"37129","New Hanover County Health Department","[""http://health.nhcgov.com/"",""https://www.facebook.com/NHCHealth/"",""https://twitter.com/nhchealth""]"
"37131","Northampton County Health Department","[""http://www.northamptonhd.com"",""https://www.facebook.com/Northampton-County-Health-Department-1487812738139632/""]"
"53019","Northeast Tri-County Health District","[""http://www.netchd.org""]"
"53051","Northeast Tri-County Health District","[""http://www.netchd.org""]"
"53065","Northeast Tri-County Health District","[""http://www.netchd.org""]"
"48277","Paris-Lamar County Health Department","[""http://www.parislamarhealth.com""]"
"06061","Placer County Public Health Division","[""https://www.placer.ca.gov/2962/Communicable-Diseases""]"
"47139","Polk-Benton County Health Department","[""http://www.polkgovernment.com/health-dept.php""]"
"47005","Polk-Benton County Health Department","[""http://www.polkgovernment.com/health-dept.php""]"
"51157","Rappahannock/Rapidan Health District","[""http://www.vdh.virginia.gov/LHD/RappahannockRapidan/rappahannock.htm""]"
"17161","Rock Island County Health Department","[""http://www.rockislandcounty.org""]"
"36087","Rockland County Department of Health","[""http://www.co.rockland.ny.us/health/"",""https://www.facebook.com/rockhealth/"",""https://twitter.com/rockhealth""]"
"08111","San Juan County Public Health Agency","[""https://www.sanjuanco.com/378/Health-Community-Services""]"
"29183","St. Charles County Health Department","[""http://www.scchealth.org"",""https://www.facebook.com/StCharlesCountyPublicHealth/"",""https://twitter.com/SCCHealth""]"
"29207","Stoddard County Public Health Center","[""http://www.stoddardcountyhealth.com""]"
"06103","Tehama County Health Services Agency","[""http://www.tehamacohealthservices.net""]"
